date,tem_avg,tem_h,tem_l,alws,mslap,rh,Herpangina,HFMD
30.03.2021,21.1125,23.3,19.3,727.3,749.6,75,32,13
31.03.2021,19.8125,23.3,16.7,728.1,750.5,73,20,11
01.04.2021,16.3125,18.2,15.3,734.7,757.6,86,33,12
02.04.2021,15.275,16.1,14.3,738.7,761.8,80,42,19
03.04.2021,15.7,17.9,13.9,741.0,764.1,80,29,17
04.04.2021,16.74285714,18.6,14.5,741.3,764.4,68,39,13
05.04.2021,16.7625,19.0,15.3,740.5,763.6,76,28,20
06.04.2021,15.4125,17.5,13.6,741.1,764.2,93,48,19
07.04.2021,15.575,17.0,14.4,740.6,763.7,92,42,13
08.04.2021,18.3625,22.1,15.1,740.2,763.0,71,36,26
09.04.2021,17.8375,19.6,16.0,739.9,762.9,58,33,11
10.04.2021,15.7375,17.3,13.8,740.6,763.7,75,40,13
11.04.2021,16.4375,18.8,14.3,740.9,764.0,79,41,13
12.04.2021,17.475,20.9,14.8,740.7,763.6,80,67,24
13.04.2021,18.4,21.2,16.2,738.6,761.4,78,59,15
14.04.2021,18.7625,20.8,17.3,737.8,760.6,81,47,26
15.04.2021,18.2,19.5,17.2,739.7,762.6,81,26,20
16.04.2021,16.65,18.5,15.3,742.6,765.8,91,51,21
17.04.2021,17.15,18.8,15.7,740.2,763.2,87,62,23
18.04.2021,16.1375,16.9,15.2,738.7,761.7,84,66,31
19.04.2021,17.875,20.6,15.7,734.1,756.8,74,97,33
20.04.2021,17.825,19.9,15.6,735.9,758.7,85,80,43
21.04.2021,20.525,25.0,17.3,736.0,758.6,82,81,31
22.04.2021,21.85,27.0,16.4,729.9,752.1,65,72,32
23.04.2021,23.5625,24.6,22.4,729.0,751.1,76,80,33
24.04.2021,20.3875,22.6,18.4,737.5,760.3,89,101,32
25.04.2021,18.1875,19.7,16.9,741.5,764.5,95,101,37
26.04.2021,19.6375,24.0,16.4,739.5,762.2,75,112,46
27.04.2021,22.7,26.6,18.7,739.9,762.4,69,140,57
28.04.2021,21.1375,22.8,19.2,743.1,765.9,76,107,72
29.04.2021,22.925,29.5,16.6,734.4,756.7,62,135,56
30.04.2021,25.7375,32.1,19.3,733.9,755.9,60,140,68
01.05.2021,28.2,36.0,21.7,730.9,752.7,62,118,62
02.05.2021,29.6125,35.8,23.5,728.7,750.4,70,152,47
03.05.2021,23.4,26.5,20.3,733.6,755.9,87,107,57
04.05.2021,23.2875,26.7,21.5,739.2,761.7,72,115,63
05.05.2021,17.7625,20.6,15.8,739.1,762.1,83,132,47
06.05.2021,17.85,18.8,17.0,739.6,762.5,91,142,74
07.05.2021,20.725,24.9,17.7,736.8,759.4,78,130,75
08.05.2021,23.3125,28.9,18.1,733.2,755.5,74,118,56
09.05.2021,26.4625,32.9,19.3,727.6,749.4,62,127,55
10.05.2021,24.975,27.4,21.8,729.7,751.9,80,150,44
11.05.2021,21.6,22.6,20.4,732.7,755.2,89,166,55
12.05.2021,24.225,28.7,20.2,730.3,752.4,75,169,50
13.05.2021,23.65,25.4,22.6,727.9,750.1,85,169,48
14.05.2021,25.6375,30.1,21.6,724.3,746.2,76,175,81
15.05.2021,22.6125,25.6,20.1,732.1,754.4,82,164,72
16.05.2021,22.8375,27.9,19.6,736.2,758.7,60,156,51
17.05.2021,22.3,26.0,20.0,736.6,759.1,65,236,63
18.05.2021,23.65,27.2,19.5,732.7,754.9,63,330,82
19.05.2021,23.825,27.0,20.8,734.1,756.3,75,278,90
20.05.2021,23.375,25.1,21.8,733.2,755.5,78,190,76
21.05.2021,23.0875,24.4,21.7,731.7,754.0,78,245,65
22.05.2021,21.95,22.8,21.1,732.7,755.2,91,188,62
23.05.2021,19.1875,21.3,18.3,740.2,763.1,83,207,63
24.05.2021,18.4375,19.0,17.4,738.8,761.6,92,259,63
25.05.2021,19.75,21.2,18.3,734.0,756.6,89,301,109
26.05.2021,20.15,22.3,18.5,737.5,760.2,86,218,99
27.05.2021,22.0625,25.0,19.4,734.8,757.3,80,216,97
28.05.2021,23.3,26.3,21.5,734.5,757.0,83,248,95
29.05.2021,21.25,23.5,18.8,734.8,757.4,88,225,88
30.05.2021,23.75,27.4,20.2,730.6,752.8,73,264,90
31.05.2021,26.2375,31.1,22.6,729.9,751.9,77,325,88
01.06.2021,26.5,30.6,23.5,731.1,753.1,68,293,92
02.06.2021,25.0625,26.2,23.5,731.6,753.7,81,355,123
03.06.2021,20.7625,24.4,19.0,738.9,761.6,82,274,105
04.06.2021,23.9625,30.0,19.3,733.5,755.8,57,302,101
05.06.2021,25.3625,31.5,19.3,730.7,752.8,63,272,86
06.06.2021,26.95,32.5,20.2,730.4,752.2,66,376,108
07.06.2021,28.05,30.3,25.8,734.1,756.0,59,329,123
08.06.2021,25.725,27.3,24.7,734.5,756.7,70,350,103
09.06.2021,21.4375,22.8,20.6,735.5,758.0,87,269,87
10.06.2021,23.375,26.4,21.4,733.3,755.6,84,283,84
11.06.2021,26.05,30.9,21.1,733.2,755.2,74,284,78
12.06.2021,28.9375,34.1,24.1,729.9,751.6,71,283,82
13.06.2021,31.6375,36.0,27.1,725.8,747.1,52,247,115
14.06.2021,32.05,36.1,28.2,724.3,745.7,65,266,72
15.06.2021,31.5625,35.3,28.7,724.3,745.8,74,294,105
16.06.2021,32.5,36.3,28.7,727.0,748.3,75,256,81
17.06.2021,24.4625,28.3,21.9,732.0,754.3,80,258,87
18.06.2021,21.6375,23.1,20.2,731.9,754.3,85,238,85
19.06.2021,24.15,27.0,21.4,730.6,752.8,74,255,93
20.06.2021,25.225,28.1,22.7,731.1,753.1,77,210,105
21.06.2021,25.675,28.2,23.8,732.4,754.4,90,278,92
22.06.2021,27.8625,32.2,22.6,731.2,752.9,67,292,79
23.06.2021,31.325,35.7,26.2,730.3,751.9,54,286,84
24.06.2021,27.9125,29.9,25.7,730.6,752.5,80,223,97
25.06.2021,26.15,27.3,24.9,730.5,752.5,82,253,78
26.06.2021,26.7625,30.8,24.6,729.0,750.9,81,255,85
27.06.2021,25.425,26.9,24.3,729.3,751.3,89,198,83
28.06.2021,27.025,29.5,25.0,729.0,750.9,84,278,99
29.06.2021,26.7875,29.6,25.1,728.8,750.8,72,245,100
30.06.2021,28.1625,32.4,24.3,728.0,749.7,77,198,84
01.07.2021,25.5125,27.3,23.9,728.5,750.5,92,204,70
02.07.2021,24.875,28.2,22.7,729.7,751.8,89,208,71
03.07.2021,27.925,31.2,24.3,729.7,751.5,76,207,91
04.07.2021,27.1125,28.7,25.2,730.7,752.7,88,232,96
05.07.2021,26.3875,29.4,23.4,731.2,753.2,82,193,89
06.07.2021,27.3375,29.9,25.5,732.0,753.9,81,217,84
07.07.2021,29.8,33.7,26.1,732.1,753.8,73,221,69
08.07.2021,26.0125,26.9,25.0,732.5,754.6,92,167,88
09.07.2021,27.4125,30.7,25.2,729.4,751.2,83,181,77
10.07.2021,29.2375,33.7,26.0,728.7,750.4,81,177,86
11.07.2021,27.8625,30.5,26.4,729.6,751.4,89,191,93
12.07.2021,27.725,32.5,24.2,728.2,750.1,76,169,86
13.07.2021,31.7625,37.1,26.5,726.5,748.0,71,162,102
14.07.2021,34.08571429,37.8,29.1,726.0,747.3,67,177,86
15.07.2021,32.55,36.6,30.1,729.0,750.5,75,158,89
16.07.2021,25.6375,28.4,24.0,732.4,754.6,92,153,79
17.07.2021,28.2,33.4,24.9,730.6,752.5,77,137,77
18.07.2021,29.25,33.0,26.1,730.6,752.4,77,124,73
19.07.2021,27.95,32.1,23.4,729.9,751.7,81,129,72
20.07.2021,28.4125,34.2,26.2,729.9,751.6,82,113,71
21.07.2021,29.1,35.3,26.2,730.1,751.8,81,116,61
22.07.2021,30.9375,35.9,26.0,729.0,750.6,64,108,59
23.07.2021,32.3125,36.3,28.1,728.1,749.5,67,97,46
24.07.2021,31.275,33.3,29.6,729.6,751.2,69,84,54
25.07.2021,30.9,34.9,26.6,728.8,750.4,65,89,61
26.07.2021,32.4875,37.8,27.9,727.6,749.0,65,103,60
27.07.2021,30.95,35.5,27.9,727.5,749.1,68,68,54
28.07.2021,30.8625,34.7,27.6,727.6,749.1,63,99,43
29.07.2021,32.7,38.2,27.9,727.6,749.1,54,71,34
30.07.2021,33.3,37.6,28.4,726.6,747.9,58,61,23
31.07.2021,32.7375,37.5,28.9,727.5,748.9,43,74,25
01.08.2021,33.45,39.4,27.9,726.4,747.7,53,53,34
02.08.2021,34.9625,40.3,29.8,726.6,747.8,51,60,29
03.08.2021,35.65,40.7,30.8,728.6,749.8,45,50,18
04.08.2021,35.35,39.6,31.4,727.4,748.6,52,40,29
05.08.2021,33.475,38.1,31.0,728.2,749.5,59,37,18
06.08.2021,33.6625,38.2,29.6,727.2,748.6,58,33,16
07.08.2021,29.5875,31.9,28.3,729.6,751.3,82,34,22
08.08.2021,27.3875,28.9,26.0,730.7,752.6,94,28,12
09.08.2021,28.1,30.3,25.9,729.4,751.3,79,24,9
10.08.2021,28.4375,31.4,25.6,730.6,752.5,94,21,7
11.08.2021,28.95,31.9,25.9,731.7,753.4,79,35,11
12.08.2021,27.8375,28.8,26.6,730.9,752.8,87,27,12
13.08.2021,25.0125,26.9,23.9,731.0,753.1,90,28,7
14.08.2021,23.8,24.2,22.7,733.0,755.2,89,29,8
15.08.2021,26.1375,30.0,23.6,733.4,755.5,75,29,15
16.08.2021,29.9,34.5,25.3,732.0,753.7,61,29,14
17.08.2021,31.0,34.4,27.7,731.6,753.3,70,36,4
18.08.2021,29.825,35.3,27.2,730.9,752.6,75,34,8
19.08.2021,31.9125,36.8,27.1,729.9,751.4,65,25,11
20.08.2021,32.825,36.4,29.1,730.3,751.7,69,23,14
21.08.2021,33.0,36.6,30.3,726.5,747.9,72,34,15
22.08.2021,29.9375,33.5,23.5,729.7,751.5,93,14,10
23.08.2021,24.75,27.3,22.1,731.1,753.2,84,26,13
24.08.2021,27.925,31.8,24.2,731.7,753.6,74,16,10
25.08.2021,25.2375,27.3,24.1,733.0,755.2,63,23,8
26.08.2021,20.575,20.9,20.2,738.6,761.2,91,21,6
27.08.2021,21.725,23.5,20.3,735.8,758.2,87,23,9
28.08.2021,21.3875,22.4,20.6,734.8,757.3,91,18,14
29.08.2021,22.125,23.4,21.1,735.1,757.5,94,33,8
30.08.2021,25.8,31.7,21.9,732.8,754.9,82,14,10
31.08.2021,27.3125,30.4,24.6,734.5,756.5,77,24,7
01.09.2021,28.575,32.7,25.8,734.3,756.3,78,28,10
02.09.2021,30.3625,35.2,26.9,730.5,752.2,76,34,6
03.09.2021,31.75,36.2,27.4,727.8,749.2,61,22,9
04.09.2021,28.5375,32.0,25.3,733.0,754.9,89,26,9
05.09.2021,27.6875,31.2,24.3,735.3,757.3,75,32,17
06.09.2021,22.95,24.7,22.1,741.0,763.6,85,25,10
07.09.2021,25.4625,29.4,22.4,738.1,760.4,81,28,13
08.09.2021,25.85,30.2,22.7,736.8,759.0,74,41,23
09.09.2021,23.25,25.1,21.0,737.9,760.5,81,29,10
10.09.2021,26.2125,32.0,21.4,734.5,756.6,73,29,9
11.09.2021,26.775,30.2,22.9,732.0,754.0,95,34,8
12.09.2021,25.275,28.6,22.7,733.7,755.8,82,35,15
13.09.2021,28.325,33.2,24.6,735.0,757.0,72,34,14
14.09.2021,29.3,32.1,25.7,735.7,757.6,57,38,13
15.09.2021,29.6,32.5,26.7,733.8,755.6,59,33,8
16.09.2021,24.5125,28.1,23.0,735.1,757.4,86,37,11
17.09.2021,24.1375,26.1,22.5,734.2,756.4,83,29,18
18.09.2021,23.31666667,25.4,22.0,734.4,756.7,92,31,16
19.09.2021,22.92857143,26.6,20.6,737.5,760.0,88,36,18
20.09.2021,26.0,30.6,21.3,735.4,757.6,73,29,15
21.09.2021,26.85,32.8,21.5,732.4,754.3,68,46,19
22.09.2021,29.1,35.8,23.5,731.2,753.0,67,42,17
23.09.2021,30.575,35.7,26.1,733.0,754.7,66,58,19
24.09.2021,31.75,36.0,27.4,732.3,753.8,42,55,17
25.09.2021,32.8125,36.6,30.1,732.3,753.9,58,27,14
26.09.2021,31.25,35.6,27.6,734.7,756.5,68,37,33
27.09.2021,25.58571429,28.1,23.7,734.5,756.7,74,52,27
28.09.2021,24.1625,26.0,23.0,736.6,759.1,84,20,31
29.09.2021,25.71428571,30.9,21.6,734.9,757.0,70,49,22
30.09.2021,26.97142857,32.6,22.7,733.9,755.9,66,34,27
01.10.2021,28.3125,33.2,23.7,734.0,755.9,61,32,20
02.10.2021,29.57142857,34.2,26.6,728.2,749.9,68,35,22
03.10.2021,31.4375,36.1,26.5,729.3,750.8,49,46,35
04.10.2021,32.3375,36.2,27.9,732.3,753.8,45,28,21
05.10.2021,26.225,30.3,22.5,735.7,757.9,74,45,31
06.10.2021,21.675,23.4,19.7,737.4,760.0,83,39,24
07.10.2021,19.5375,19.8,19.0,737.9,760.6,87,35,25
08.10.2021,21.725,25.0,19.3,736.9,759.4,83,51,25
09.10.2021,23.4875,27.4,20.3,739.7,762.1,79,36,31
10.10.2021,18.4375,21.1,15.2,743.8,766.9,93,28,9
11.10.2021,16.0875,17.7,14.2,742.3,765.4,93,40,18
12.10.2021,18.75,20.6,16.3,742.6,765.4,85,26,17
13.10.2021,20.7,23.7,18.8,742.4,765.1,90,24,30
14.10.2021,19.72857143,20.8,18.6,742.4,765.3,91,41,34
15.10.2021,16.1375,16.8,15.1,746.5,769.9,88,43,22
16.10.2021,14.875,15.6,14.4,750.7,774.2,96,32,13
17.10.2021,15.7125,17.6,14.4,745.2,768.4,72,33,22
18.10.2021,15.85,17.2,14.9,744.0,767.2,82,50,23
19.10.2021,15.65,16.5,15.0,740.7,763.8,95,34,23
20.10.2021,15.025,15.4,14.7,744.7,768.1,93,31,12
21.10.2021,16.0625,18.6,14.0,746.6,769.9,94,22,17
22.10.2021,15.92857143,18.7,14.2,746.2,769.4,80,25,24
23.10.2021,16.45,20.3,13.4,745.7,769.0,73,30,20
24.10.2021,17.9125,22.6,13.7,744.3,767.2,66,25,20
25.10.2021,17.7625,18.5,17.1,739.9,762.9,78,35,30
26.10.2021,16.65714286,17.2,16.0,744.1,767.3,86,45,34
27.10.2021,16.3125,17.1,15.7,744.1,767.3,90,32,19
28.10.2021,16.8625,18.2,15.6,744.6,767.8,86,33,25
29.10.2021,16.875,19.6,15.1,745.3,768.5,91,31,23
30.10.2021,17.0875,20.7,14.2,742.9,766.0,82,34,25
31.10.2021,16.81428571,18.9,15.6,744.1,767.2,91,40,25
01.11.2021,15.725,16.1,15.5,744.9,768.1,95,46,34
02.11.2021,16.15,17.6,15.3,742.6,765.7,89,33,26
03.11.2021,16.2,16.9,15.8,739.8,762.8,91,31,21
04.11.2021,16.7875,17.8,16.1,736.2,759.1,88,25,35
05.11.2021,17.4,19.7,15.9,735.7,758.5,89,29,31
06.11.2021,17.4875,20.0,14.0,739.8,762.9,70,38,14
07.11.2021,10.3625,11.8,8.2,752.8,776.8,52,35,20
08.11.2021,10.8625,13.1,8.8,748.1,771.9,56,37,21
09.11.2021,10.8125,12.4,9.4,749.2,773.0,77,47,23
10.11.2021,11.2,15.6,7.1,744.8,768.4,74,22,21
11.11.2021,10.8,11.4,10.0,747.8,771.6,84,21,29
12.11.2021,11.5375,13.7,10.0,747.7,771.4,88,24,21
13.11.2021,10.9,13.5,8.6,745.6,769.3,83,17,15
14.11.2021,10.7875,12.7,8.3,744.1,767.7,75,15,11
15.11.2021,12.1375,14.0,10.5,743.2,766.7,77,20,21
16.11.2021,11.3625,12.6,10.7,746.8,770.5,87,27,18
17.11.2021,11.925,14.1,10.2,745.7,769.3,92,29,8
18.11.2021,11.0625,14.0,9.1,737.9,761.4,87,23,16
19.11.2021,12.3625,13.2,11.6,737.5,760.9,84,23,14
20.11.2021,12.6625,13.5,12.4,742.3,765.7,89,24,20
21.11.2021,11.2,12.7,9.8,749.1,772.9,95,27,11
22.11.2021,10.6125,12.6,9.4,747.4,771.2,89,37,24
23.11.2021,11.375,13.7,9.8,747.9,771.6,85,37,21
24.11.2021,11.35,15.0,8.8,745.3,769.0,86,37,16
25.11.2021,11.5125,16.2,7.5,744.7,768.3,80,23,17
26.11.2021,13.2,17.6,9.2,746.5,769.9,71,35,25
27.11.2021,12.5625,13.0,11.8,746.1,769.6,87,27,20
28.11.2021,13.5625,15.0,12.2,744.4,767.8,82,29,22
29.11.2021,12.5625,13.5,11.0,751.5,775.3,76,42,26
30.11.2021,11.6375,15.8,8.2,747.8,771.5,73,44,19
01.12.2021,11.9125,15.1,9.7,747.0,770.7,85,21,26
02.12.2021,12.2,16.9,8.8,747.1,770.7,82,30,27
03.12.2021,12.475,16.4,8.3,746.0,769.6,76,23,27
04.12.2021,13.025,15.1,11.3,746.8,770.4,74,21,17
05.12.2021,14.1,17.6,11.2,743.8,767.2,77,32,27
06.12.2021,12.9,15.2,10.7,742.6,766.0,81,35,28
07.12.2021,13.275,15.5,12.0,744.1,767.6,55,38,28
08.12.2021,12.3375,12.8,11.9,747.5,771.1,77,36,23
09.12.2021,13.1,15.1,11.1,743.9,767.4,64,33,31
10.12.2021,12.4125,13.2,11.0,744.5,768.1,91,31,33
11.12.2021,11.1375,12.1,10.3,749.3,773.1,91,17,15
12.12.2021,10.6875,12.3,9.7,749.5,773.4,86,30,20
13.12.2021,12.3625,15.2,9.2,742.6,766.0,70,34,27
14.12.2021,12.6375,13.6,11.8,740.2,763.6,77,36,36
15.12.2021,12.2875,12.7,11.8,741.4,764.8,80,28,27
16.12.2021,12.525,14.7,10.8,749.0,772.7,72,34,28
17.12.2021,10.875,11.4,10.5,749.2,773.0,79,43,26
18.12.2021,9.2,10.1,8.2,750.4,774.4,79,20,21
19.12.2021,10.525,12.8,8.4,745.6,769.3,72,32,26
20.12.2021,10.6125,12.3,9.6,745.1,768.8,76,32,34
21.12.2021,10.0375,13.7,7.0,743.8,767.5,80,37,39
22.12.2021,10.0375,15.0,6.2,740.2,763.9,82,20,22
23.12.2021,10.4625,11.9,8.5,741.8,765.4,75,25,33
24.12.2021,11.2125,12.8,9.9,744.5,768.2,88,25,14
25.12.2021,10.2,11.6,9.1,747.7,771.5,85,28,19
26.12.2021,6.6875,8.9,5.2,752.8,777.2,80,26,21
27.12.2021,5.4375,5.9,5.0,749.8,774.1,72,29,34
28.12.2021,6.175,6.9,5.4,749.5,773.8,76,31,21
29.12.2021,7.6625,10.0,5.4,750.7,774.7,71,22,27
30.12.2021,7.5125,8.8,6.1,749.8,773.9,73,26,31
31.12.2021,8.2,10.0,6.2,749.9,773.9,71,27,18
